Potential_temperature_C,Practical_salinity,Potential_density_anomaly_kgm3,Pressure_decibar,Serial_date_number_base_date_1_January_0000,Longitude,Latitude,Bottom_Depth_m
0.985129013,34.91020936,27.97764303,1975.942,735309,-36.29933333,63.48316667,1975
1.273295024,34.90448965,27.95316077,1974.853,735310,-36.29933333,63.48316667,1975
1.522106472,34.90471833,27.93531497,1974.747,735311,-36.29933333,63.48316667,1975
1.497001424,34.90160393,27.93467133,1974.844,735312,-36.29933333,63.48316667,1975
1.4399532,34.91244587,27.94755733,1974.875,735313,-36.29933333,63.48316667,1975
2.224576496,34.8941982,27.87174151,1974.507,735314,-36.29933333,63.48316667,1975
2.236692808,34.90410738,27.87866548,1974.094,735315,-36.29933333,63.48316667,1975
2.084955721,34.90241617,27.88977519,1973.856,735316,-36.29933333,63.48316667,1975
1.933514663,34.89585186,27.89666687,1973.888,735317,-36.29933333,63.48316667,1975
2.438743656,34.91270037,27.86849275,1973.206,735318,-36.29933333,63.48316667,1975
2.557843793,34.91642648,27.8611834,1972.843,735319,-36.29933333,63.48316667,1975
2.390210765,34.91721593,27.87624569,1972.764,735320,-36.29933333,63.48316667,1975
2.110220907,34.91190315,27.89531479,1972.857,735321,-36.29933333,63.48316667,1975
2.014787774,34.90492656,27.89745094,1973.188,735322,-36.29933333,63.48316667,1975
2.244512408,34.91438016,27.88623537,1973.246,735323,-36.29933333,63.48316667,1975
1.848272558,34.9098437,27.91458939,1974.053,735324,-36.29933333,63.48316667,1975
1.971292556,34.89633534,27.89405114,1974.308,735325,-36.29933333,63.48316667,1975
1.84298558,34.90363613,27.9100288,1975.112,735326,-36.29933333,63.48316667,1975
1.847723743,34.90585303,27.91143483,1974.886,735327,-36.29933333,63.48316667,1975
1.886811339,34.90887396,27.91078889,1974.841,735328,-36.29933333,63.48316667,1975
1.845687616,34.90350389,27.90971141,1974.602,735329,-36.29933333,63.48316667,1975
2.129075152,34.90220962,27.8860158,1973.87,735330,-36.29933333,63.48316667,1975
2.04600923,34.89594196,27.88774294,1973.504,735331,-36.29933333,63.48316667,1975
1.976127514,34.88944466,27.8881457,1973.309,735332,-36.29933333,63.48316667,1975
2.102955387,34.90164917,27.88769737,1973,735333,-36.29933333,63.48316667,1975
1.693918645,34.88933784,27.9100702,1973.117,735334,-36.29933333,63.48316667,1975
1.820530864,34.89652384,27.90607917,1973.085,735335,-36.29933333,63.48316667,1975
1.956190143,34.90273413,27.90037905,1973.309,735336,-36.29933333,63.48316667,1975
2.227304538,34.90215214,27.87787997,1973.404,735337,-36.29933333,63.48316667,1975
2.389288691,34.90241878,27.8644897,1973.732,735338,-36.29933333,63.48316667,1975
1.984414373,34.89444336,27.89148828,1974.097,735339,-36.29933333,63.48316667,1975
2.15927667,34.89773692,27.87996154,1974.425,735340,-36.29933333,63.48316667,1975
1.920358645,34.89689266,27.89854264,1974.541,735341,-36.29933333,63.48316667,1975
2.170461792,34.9086967,27.88781492,1974.485,735342,-36.29933333,63.48316667,1975
1.610049107,34.90250475,27.92697749,1974.663,735343,-36.29933333,63.48316667,1975
1.403700399,34.89748541,27.93818857,1974.537,735344,-36.29933333,63.48316667,1975
1.893242104,34.90077574,27.90379407,1974.811,735345,-36.29933333,63.48316667,1975
2.194778448,34.90173635,27.8802394,1973.719,735346,-36.29933333,63.48316667,1975
2.163384641,34.90401172,27.88464625,1973.367,735347,-36.29933333,63.48316667,1975
1.868529546,34.90449683,27.90871762,1973.438,735348,-36.29933333,63.48316667,1975
1.834617582,34.86819201,27.88227698,1972.995,735349,-36.29933333,63.48316667,1975
2.029008594,34.87300974,27.87074766,1972.828,735350,-36.29933333,63.48316667,1975
2.429980048,34.89519284,27.85524187,1972.725,735351,-36.29933333,63.48316667,1975
2.401110547,34.91957009,27.8772009,1973.048,735352,-36.29933333,63.48316667,1975
2.509266748,34.90554632,27.85670307,1973.459,735353,-36.29933333,63.48316667,1975
1.888312839,34.88733032,27.89340907,1974.248,735354,-36.29933333,63.48316667,1975
1.667815065,34.88421239,27.90794592,1974.633,735355,-36.29933333,63.48316667,1975
1.605946026,34.91588653,27.93801865,1974.911,735356,-36.29933333,63.48316667,1975
1.556036882,34.88380665,27.91602,1974.896,735357,-36.29933333,63.48316667,1975
1.790841468,34.87547601,27.89151513,1974.527,735358,-36.29933333,63.48316667,1975
1.883987803,34.88705342,27.89352726,1974.166,735359,-36.29933333,63.48316667,1975
1.679301707,34.88516425,27.90783656,1973.815,735360,-36.29933333,63.48316667,1975
1.755524616,34.89048683,27.90627277,1973.506,735361,-36.29933333,63.48316667,1975
1.385284717,34.89410897,27.93681119,1973.509,735362,-36.29933333,63.48316667,1975
1.459550968,34.89316508,27.93065079,1973.209,735363,-36.29933333,63.48316667,1975
1.528062657,34.89527307,27.92729538,1973.343,735364,-36.29933333,63.48316667,1975
1.513193067,34.89288924,27.92648338,1973.463,735365,-36.29933333,63.48316667,1975
1.373046506,34.89685414,27.93989841,1973.757,735366,-36.29933333,63.48316667,1975
1.89604856,34.88553968,27.89136522,1973.671,735367,-36.29933333,63.48316667,1975
2.10672282,34.90446813,27.8896484,1974.892,735368,-36.29933333,63.48316667,1975
2.112182264,34.89761185,27.88371484,1975.807,735369,-36.29933333,63.48316667,1975
1.585556542,34.88354039,27.91360385,1975.144,735370,-36.29933333,63.48316667,1975
1.44462678,34.87114585,27.91407251,1974.837,735371,-36.29933333,63.48316667,1975
1.618372585,34.88568196,27.91285949,1974.723,735372,-36.29933333,63.48316667,1975
1.871141507,34.88905706,27.89614171,1974.616,735373,-36.29933333,63.48316667,1975
1.436716437,34.88663823,27.92708219,1974.597,735374,-36.29933333,63.48316667,1975
1.333131109,34.89399784,27.94047422,1974.38,735375,-36.29933333,63.48316667,1975
1.87394169,34.89559598,27.90116102,1973.843,735376,-36.29933333,63.48316667,1975
2.082272194,34.88960291,27.87973359,1973.496,735377,-36.29933333,63.48316667,1975
1.720012394,34.88972916,27.90839118,1973.109,735378,-36.29933333,63.48316667,1975
1.828979353,34.87730239,27.89001712,1972.928,735379,-36.29933333,63.48316667,1975
2.165651059,34.88990932,27.87317158,1972.759,735380,-36.29933333,63.48316667,1975
1.741551371,34.86784445,27.88919599,1973.131,735381,-36.29933333,63.48316667,1975
1.713188896,34.88380682,27.90416532,1973.702,735382,-36.29933333,63.48316667,1975
1.721522493,34.88605188,27.90532856,1975.233,735383,-36.29933333,63.48316667,1975
1.917687977,34.88632737,27.89028981,1975.104,735384,-36.29933333,63.48316667,1975
2.041105583,34.88242761,27.87731696,1974.953,735385,-36.29933333,63.48316667,1975
1.815005016,34.8809093,27.89399599,1975.029,735386,-36.29933333,63.48316667,1975
1.412090286,34.88182643,27.92501206,1974.942,735387,-36.29933333,63.48316667,1975
1.685061752,34.8853083,27.90751436,1974.408,735388,-36.29933333,63.48316667,1975
1.721647348,34.8749945,27.89645376,1974.182,735389,-36.29933333,63.48316667,1975
1.247566418,34.87520556,27.93146201,1974.05,735390,-36.29933333,63.48316667,1975
1.523063685,34.88091455,27.91614636,1973.666,735391,-36.29933333,63.48316667,1975
1.772898418,34.88170286,27.89789235,1973.349,735392,-36.29933333,63.48316667,1975
1.93194579,34.88182252,27.88555193,1973.204,735393,-36.29933333,63.48316667,1975
1.497173597,34.87821762,27.91589408,1973.711,735394,-36.29933333,63.48316667,1975
2.041058325,34.87983331,27.87524245,1973.301,735395,-36.29933333,63.48316667,1975
1.501597901,34.87742372,27.91493114,1973.824,735396,-36.29933333,63.48316667,1975
1.50365712,34.87561633,27.91332928,1974.004,735397,-36.29933333,63.48316667,1975
1.222330223,34.87401073,27.93227631,1974.508,735398,-36.29933333,63.48316667,1975
1.317536561,34.87093965,27.92307666,1974.62,735399,-36.29933333,63.48316667,1975
1.407065617,34.88436884,27.92741712,1974.875,735400,-36.29933333,63.48316667,1975
1.449687235,34.87233417,27.91465705,1975.52,735401,-36.29933333,63.48316667,1975
1.547377305,34.87831561,27.91225919,1975.062,735402,-36.29933333,63.48316667,1975
1.648905562,34.87880938,27.90504543,1974.903,735403,-36.29933333,63.48316667,1975
1.905160928,34.87963883,27.88591982,1974.451,735404,-36.29933333,63.48316667,1975
1.795006622,34.87329764,27.88944659,1974.264,735405,-36.29933333,63.48316667,1975
2.075031355,34.87514713,27.86874596,1973.518,735406,-36.29933333,63.48316667,1975
1.677115219,34.87255505,27.89789207,1973.387,735407,-36.29933333,63.48316667,1975
1.572761675,34.87253204,27.90572881,1973.133,735408,-36.29933333,63.48316667,1975
1.46313323,34.88233991,27.92170176,1973.201,735409,-36.29933333,63.48316667,1975
1.535015753,34.87946359,27.91409677,1973.261,735410,-36.29933333,63.48316667,1975
1.926476562,34.89278763,27.89476932,1973.393,735411,-36.29933333,63.48316667,1975
2.064326195,34.88408022,27.87676533,1973.976,735412,-36.29933333,63.48316667,1975
1.870784197,34.88180315,27.89035729,1974.473,735413,-36.29933333,63.48316667,1975
1.810497135,34.87835265,27.89229709,1974.872,735414,-36.29933333,63.48316667,1975
1.219682655,34.8823816,27.93918537,1975.251,735415,-36.29933333,63.48316667,1975
1.49771624,34.88196789,27.91886394,1975.354,735416,-36.29933333,63.48316667,1975
2.054588532,34.89009066,27.88236608,1975.905,735417,-36.29933333,63.48316667,1975
2.239174549,34.89163699,27.86848017,1974.35,735418,-36.29933333,63.48316667,1975
1.823020026,34.88540371,27.89697424,1974.384,735419,-36.29933333,63.48316667,1975
1.69719331,34.88749596,27.90834431,1974.077,735420,-36.29933333,63.48316667,1975
1.338021032,34.8903521,27.93719676,1973.719,735421,-36.29933333,63.48316667,1975
1.363541099,34.88689457,27.93258841,1973.622,735422,-36.29933333,63.48316667,1975
1.759989568,34.88274643,27.8997242,1973.416,735423,-36.29933333,63.48316667,1975
1.697223686,34.89099213,27.91114487,1973.567,735424,-36.29933333,63.48316667,1975
1.405308557,34.90259598,27.94217345,1973.914,735425,-36.29933333,63.48316667,1975
1.629656386,34.88641101,27.9125941,1973.98,735426,-36.29933333,63.48316667,1975
2.022179239,34.88451434,27.88051035,1973.931,735427,-36.29933333,63.48316667,1975
1.512331663,34.88885288,27.92330919,1974.536,735428,-36.29933333,63.48316667,1975
1.847638284,34.88074891,27.89132436,1974.571,735429,-36.29933333,63.48316667,1975
1.558051584,34.8969921,27.92644709,1974.994,735430,-36.29933333,63.48316667,1975
1.530437572,34.89026517,27.92310298,1975.819,735431,-36.29933333,63.48316667,1975
1.313993088,34.89369405,27.94159915,1976.091,735432,-36.29933333,63.48316667,1975
1.569251877,34.89786708,27.92631393,1975.257,735433,-36.29933333,63.48316667,1975
1.48375329,34.89619256,27.93130476,1974.529,735434,-36.29933333,63.48316667,1975
1.655411333,34.89587017,27.91823387,1974.115,735435,-36.29933333,63.48316667,1975
2.215851761,34.91354388,27.8879461,1973.291,735436,-36.29933333,63.48316667,1975
1.795999841,34.8957568,27.90736993,1973.251,735437,-36.29933333,63.48316667,1975
1.522834482,34.89897505,27.93065264,1973.306,735438,-36.29933333,63.48316667,1975
1.780553096,34.89826115,27.91057301,1972.989,735439,-36.29933333,63.48316667,1975
1.571444841,34.90119542,27.92881918,1973.591,735440,-36.29933333,63.48316667,1975
1.4675719,34.89065757,27.92805133,1973.966,735441,-36.29933333,63.48316667,1975
1.708241832,34.90012658,27.91762791,1974.505,735442,-36.29933333,63.48316667,1975
1.88184501,34.89423597,27.89945095,1974.766,735443,-36.29933333,63.48316667,1975
1.973897031,34.89377354,27.89179184,1975.051,735444,-36.29933333,63.48316667,1975
1.66568891,34.89006352,27.91279921,1975.098,735445,-36.29933333,63.48316667,1975
1.885981509,34.88938312,27.89523754,1974.954,735446,-36.29933333,63.48316667,1975
1.660290692,34.88967082,27.91289345,1974.903,735447,-36.29933333,63.48316667,1975
1.589319683,34.89367711,27.92145242,1974.461,735448,-36.29933333,63.48316667,1975
1.413297892,34.89067452,27.93202545,1974.244,735449,-36.29933333,63.48316667,1975
1.259926371,34.89062409,27.94297192,1973.952,735450,-36.29933333,63.48316667,1975
1.318409272,34.89481809,27.9421852,1973.764,735451,-36.29933333,63.48316667,1975
1.573346306,34.89221044,27.92147003,1973.591,735452,-36.29933333,63.48316667,1975
1.585255436,34.8993258,27.9262869,1973.358,735453,-36.29933333,63.48316667,1975
1.490279748,34.90264186,27.93599895,1973.914,735454,-36.29933333,63.48316667,1975
1.981583625,34.90550174,27.90057136,1973.362,735455,-36.29933333,63.48316667,1975
2.142071854,34.90677822,27.88860953,1973.727,735456,-36.29933333,63.48316667,1975
1.934664601,34.90095148,27.90066108,1974.06,735457,-36.29933333,63.48316667,1975
1.837534915,34.89912058,27.90683559,1974.534,735458,-36.29933333,63.48316667,1975
1.839085942,34.90133561,27.90848966,1974.737,735459,-36.29933333,63.48316667,1975
2.002623427,34.90503454,27.89851427,1974.945,735460,-36.29933333,63.48316667,1975
2.001940697,34.90173733,27.89592827,1974.998,735461,-36.29933333,63.48316667,1975
1.708806833,34.89178095,27.91089403,1975.158,735462,-36.29933333,63.48316667,1975
1.670026023,34.89365197,27.91534744,1974.895,735463,-36.29933333,63.48316667,1975
1.712026991,34.89506387,27.91327949,1974.19,735464,-36.29933333,63.48316667,1975
1.890494029,34.89903844,27.90261791,1973.603,735465,-36.29933333,63.48316667,1975
2.166185989,34.90080631,27.88185009,1972.984,735466,-36.29933333,63.48316667,1975
1.691927221,34.89911458,27.91806075,1972.982,735467,-36.29933333,63.48316667,1975
1.826242165,34.89748493,27.90640465,1973.048,735468,-36.29933333,63.48316667,1975
2.153367032,34.90498143,27.88624486,1973.007,735469,-36.29933333,63.48316667,1975
1.417443528,34.89560768,27.93568337,1973.907,735470,-36.29933333,63.48316667,1975
1.755527832,34.89975335,27.91370101,1974.272,735471,-36.29933333,63.48316667,1975
1.447359391,34.89385052,27.93209369,1975.392,735472,-36.29933333,63.48316667,1975
1.37878301,34.88731098,27.93182489,1975.063,735473,-36.29933333,63.48316667,1975
1.432336436,34.88763753,27.92820366,1975.145,735474,-36.29933333,63.48316667,1975
1.857203112,34.89762019,27.90409586,1974.909,735475,-36.29933333,63.48316667,1975
1.700571753,34.89083034,27.91076039,1974.76,735476,-36.29933333,63.48316667,1975
1.952279093,34.89571792,27.89507039,1974.42,735477,-36.29933333,63.48316667,1975
2.147761751,34.90239562,27.88463524,1974.155,735478,-36.29933333,63.48316667,1975
2.48414425,34.90722976,27.86021808,1973.468,735479,-36.29933333,63.48316667,1975
1.590436524,34.90168018,27.92778752,1973.718,735480,-36.29933333,63.48316667,1975
1.592918815,34.89725717,27.92405389,1973.65,735481,-36.29933333,63.48316667,1975
1.474378584,34.89545051,27.93139773,1973.606,735482,-36.29933333,63.48316667,1975
1.201170846,34.89646696,27.95179355,1973.435,735483,-36.29933333,63.48316667,1975
1.540637031,34.89782373,27.92840887,1973.591,735484,-36.29933333,63.48316667,1975
1.665775289,34.89674177,27.91814704,1973.778,735485,-36.29933333,63.48316667,1975
2.06297919,34.90103587,27.89045118,1974.089,735486,-36.29933333,63.48316667,1975
2.165589462,34.90114407,27.88217007,1974.178,735487,-36.29933333,63.48316667,1975
1.796387785,34.88972218,27.90250392,1974.745,735488,-36.29933333,63.48316667,1975
1.848240507,34.89696409,27.90427138,1974.954,735489,-36.29933333,63.48316667,1975
1.547178844,34.89754008,27.92769612,1975.482,735490,-36.29933333,63.48316667,1975
1.15120005,34.89691228,27.95562959,1975.371,735491,-36.29933333,63.48316667,1975
1.846101587,34.89834456,27.90554461,1974.571,735492,-36.29933333,63.48316667,1975
2.050772683,34.89953885,27.89023905,1974.089,735493,-36.29933333,63.48316667,1975
1.649445674,34.88932911,27.91343997,1973.89,735494,-36.29933333,63.48316667,1975
1.281894819,34.89447202,27.94450636,1973.622,735495,-36.29933333,63.48316667,1975
1.646349153,34.8949851,27.91820932,1972.997,735496,-36.29933333,63.48316667,1975
1.392417134,34.92149971,27.95828047,1973.029,735497,-36.29933333,63.48316667,1975
1.384316998,34.89287937,27.93589407,1973.352,735498,-36.29933333,63.48316667,1975
2.039080499,34.90750828,27.89756388,1973.459,735499,-36.29933333,63.48316667,1975
2.042866211,34.91208066,27.90092032,1973.923,735500,-36.29933333,63.48316667,1975
1.761278973,34.90818124,27.92001378,1974.632,735501,-36.29933333,63.48316667,1975
1.842587649,34.90631539,27.91220691,1975.052,735502,-36.29933333,63.48316667,1975
1.846732688,34.90772016,27.91300855,1974.886,735503,-36.29933333,63.48316667,1975
1.480440542,34.90157209,27.93586513,1975.084,735504,-36.29933333,63.48316667,1975
1.513184066,34.90584926,27.93688292,1975.445,735505,-36.29933333,63.48316667,1975
1.744426493,34.90938991,27.92228049,1974.752,735506,-36.29933333,63.48316667,1975
1.629754775,34.90172629,27.92486933,1974.543,735507,-36.29933333,63.48316667,1975
1.69281744,34.90058588,27.91917311,1974.062,735508,-36.29933333,63.48316667,1975
1.314212229,34.90636123,27.95175273,1974.042,735509,-36.29933333,63.48316667,1975
1.339327695,34.89991133,27.94477821,1975.43,735510,-36.29933333,63.48316667,1975
1.752918598,34.90893437,27.92126108,1973.304,735511,-36.29933333,63.48316667,1975
1.798152774,34.90416831,27.91394462,1973.071,735512,-36.29933333,63.48316667,1975
1.889846551,34.89787551,27.90173689,1973.153,735513,-36.29933333,63.48316667,1975
2.213822357,34.90274611,27.87947273,1973.261,735514,-36.29933333,63.48316667,1975
2.417175483,34.90603671,27.86500788,1973.439,735515,-36.29933333,63.48316667,1975
1.833016657,34.89981414,27.90774384,1974.369,735516,-36.29933333,63.48316667,1975
2.19451327,34.90357874,27.88173735,1976.714,735517,-36.29933333,63.48316667,1975
2.321947327,34.91555001,27.88069066,1975.189,735518,-36.29933333,63.48316667,1975
2.182810109,34.912066,27.88949504,1975.056,735519,-36.29933333,63.48316667,1975
2.309553192,34.91801513,27.88370521,1974.919,735520,-36.29933333,63.48316667,1975
2.46905144,34.91749523,27.86972607,1974.458,735521,-36.29933333,63.48316667,1975
1.835502924,34.95704058,27.95341001,1974.115,735522,-36.29933333,63.48316667,1975
1.816790061,34.90890394,27.91629238,1973.746,735523,-36.29933333,63.48316667,1975
1.210388302,34.90274664,27.95619246,1973.63,735524,-36.29933333,63.48316667,1975
1.723603489,34.90402939,27.91958075,1973.154,735525,-36.29933333,63.48316667,1975
1.551100863,34.90135406,27.93046277,1973.118,735526,-36.29933333,63.48316667,1975
1.795444743,34.9074097,27.91675282,1973.529,735527,-36.29933333,63.48316667,1975
2.218872368,34.91389659,27.88797822,1973.652,735528,-36.29933333,63.48316667,1975
1.848173909,34.91212784,27.91642744,1973.963,735529,-36.29933333,63.48316667,1975
1.689452003,34.89896365,27.918129,1974.34,735530,-36.29933333,63.48316667,1975
2.180495418,34.90871459,27.88700315,1974.62,735531,-36.29933333,63.48316667,1975
2.413400207,34.91323949,27.87109098,1974.655,735532,-36.29933333,63.48316667,1975
2.351997355,34.92684192,27.8871874,1974.632,735533,-36.29933333,63.48316667,1975
2.062394542,34.90803445,27.89610287,1974.892,735534,-36.29933333,63.48316667,1975
2.200986544,34.90718959,27.88409149,1974.605,735535,-36.29933333,63.48316667,1975
2.180803593,34.91109953,27.88888653,1974.38,735536,-36.29933333,63.48316667,1975
2.269270242,34.90998118,27.88065181,1974.116,735537,-36.29933333,63.48316667,1975
2.075790591,34.9092723,27.8960083,1973.661,735538,-36.29933333,63.48316667,1975
2.42681622,34.91207518,27.86901339,1973.341,735539,-36.29933333,63.48316667,1975
1.873949081,34.90273843,27.90688328,1973.468,735540,-36.29933333,63.48316667,1975
1.909981815,34.90342979,27.90459954,1973.55,735541,-36.29933333,63.48316667,1975
1.89259623,34.90315062,27.90574685,1973.032,735542,-36.29933333,63.48316667,1975
2.056448189,34.90644032,27.89530641,1973.09,735543,-36.29933333,63.48316667,1975
1.924530705,34.90837448,27.90741047,1973.655,735544,-36.29933333,63.48316667,1975
1.563225081,34.9000938,27.9285492,1974.213,735545,-36.29933333,63.48316667,1975
1.676928971,34.90861002,27.92681721,1975.346,735546,-36.29933333,63.48316667,1975
1.860905884,34.90192438,27.90725497,1975.202,735547,-36.29933333,63.48316667,1975
1.599703326,34.88373768,27.91270275,1975.526,735548,-36.29933333,63.48316667,1975
1.555714763,34.88405985,27.91624723,1975.212,735549,-36.29933333,63.48316667,1975
1.567655306,34.88172031,27.91348087,1974.986,735550,-36.29933333,63.48316667,1975
1.817200654,34.90317494,27.91166962,1974.954,735551,-36.29933333,63.48316667,1975
1.417962603,34.90645871,27.94435468,1974.334,735552,-36.29933333,63.48316667,1975
1.699723299,34.90606169,27.92303657,1973.68,735553,-36.29933333,63.48316667,1975
1.788174191,34.90757896,27.91745183,1973.326,735554,-36.29933333,63.48316667,1975
1.975109642,34.90435925,27.90017308,1973.106,735555,-36.29933333,63.48316667,1975
1.427195426,34.90231296,27.94035507,1973.569,735556,-36.29933333,63.48316667,1975
1.301663153,34.90029209,27.94777443,1973.637,735557,-36.29933333,63.48316667,1975
1.757167306,34.90162644,27.91507637,1974.61,735558,-36.29933333,63.48316667,1975
2.059790721,34.90689738,27.89540272,1974.292,735559,-36.29933333,63.48316667,1975
1.881193551,34.89200624,27.8977154,1974.406,735560,-36.29933333,63.48316667,1975
1.854368142,34.89876208,27.90523267,1974.616,735561,-36.29933333,63.48316667,1975
2.031800621,34.89857254,27.89099526,1974.877,735562,-36.29933333,63.48316667,1975
1.987761484,34.8995868,27.89534087,1975.065,735563,-36.29933333,63.48316667,1975
1.813138333,34.90236618,27.91133759,1975.285,735564,-36.29933333,63.48316667,1975
1.636917354,34.90266143,27.92507885,1974.813,735565,-36.29933333,63.48316667,1975
1.534923592,34.90244759,27.932543,1974.634,735566,-36.29933333,63.48316667,1975
1.476855058,34.89952871,27.93448869,1974.462,735567,-36.29933333,63.48316667,1975
1.740177904,34.90447929,27.91867009,1973.942,735568,-36.29933333,63.48316667,1975
1.711370167,34.90016419,27.91741849,1973.59,735569,-36.29933333,63.48316667,1975
1.330617161,34.90395395,27.94864679,1973.382,735570,-36.29933333,63.48316667,1975
1.37797833,34.90537374,27.94638097,1973.284,735571,-36.29933333,63.48316667,1975
1.410464412,34.90428926,27.94315797,1973.397,735572,-36.29933333,63.48316667,1975
1.833064939,34.90712568,27.91359901,1973.498,735573,-36.29933333,63.48316667,1975
1.778264689,34.90544639,27.91650979,1974.159,735574,-36.29933333,63.48316667,1975
2.00894651,34.90900725,27.90118867,1974.547,735575,-36.29933333,63.48316667,1975
1.63815811,34.90657327,27.92812239,1975.128,735576,-36.29933333,63.48316667,1975
1.549546117,34.902623,27.93159745,1975.219,735577,-36.29933333,63.48316667,1975
1.721049986,34.89928649,27.91597518,1975.638,735578,-36.29933333,63.48316667,1975
1.47432744,34.90245451,27.93702239,1975.152,735579,-36.29933333,63.48316667,1975
1.070295286,34.9016694,27.9650137,1974.914,735580,-36.29933333,63.48316667,1975
1.916984894,34.90635966,27.90639382,1974.465,735581,-36.29933333,63.48316667,1975
1.814243542,34.90538272,27.91366844,1973.724,735582,-36.29933333,63.48316667,1975
1.698845896,34.904028,27.92147297,1973.657,735583,-36.29933333,63.48316667,1975
1.683519995,34.89749141,27.91739976,1973.5,735584,-36.29933333,63.48316667,1975
1.393222923,34.90541538,27.94531217,1973.487,735585,-36.29933333,63.48316667,1975
1.673066022,34.90156371,27.92145991,1973.53,735586,-36.29933333,63.48316667,1975
1.609564273,34.89530557,27.92123951,1973.673,735587,-36.29933333,63.48316667,1975
1.231910321,34.90285469,27.95476894,1974.118,735588,-36.29933333,63.48316667,1975
1.468278305,34.90585323,27.94019323,1974.327,735589,-36.29933333,63.48316667,1975
1.405191178,34.89378073,27.935107,1974.522,735590,-36.29933333,63.48316667,1975
1.50794043,34.90213315,27.93428861,1974.702,735591,-36.29933333,63.48316667,1975
1.737643523,34.90105191,27.91611769,1974.955,735592,-36.29933333,63.48316667,1975
1.769244256,34.90638131,27.91795648,1974.835,735593,-36.29933333,63.48316667,1975
1.509589999,34.90172232,27.93383729,1975.017,735594,-36.29933333,63.48316667,1975
1.76059103,34.90427197,27.91693324,1974.775,735595,-36.29933333,63.48316667,1975
2.182274493,34.91376613,27.89089961,1974.35,735596,-36.29933333,63.48316667,1975
2.286006894,34.91534246,27.88354177,1973.981,735597,-36.29933333,63.48316667,1975
1.545043261,34.89641746,27.92695354,1973.951,735598,-36.29933333,63.48316667,1975
1.545813301,34.90411246,27.93306926,1973.846,735599,-36.29933333,63.48316667,1975
1.568217602,34.89654133,27.92532681,1973.515,735600,-36.29933333,63.48316667,1975
1.429295543,34.90295219,27.94071488,1973.141,735601,-36.29933333,63.48316667,1975
1.605332377,34.89902243,27.92453837,1973.493,735602,-36.29933333,63.48316667,1975
1.591728584,34.91890255,27.9415046,1974.056,735603,-36.29933333,63.48316667,1975
1.511483915,34.90643144,27.93747527,1974.536,735604,-36.29933333,63.48316667,1975
1.445025836,34.89661082,27.93447907,1974.912,735605,-36.29933333,63.48316667,1975
1.332822063,34.90262956,27.94742665,1975.408,735606,-36.29933333,63.48316667,1975
1.952777541,34.89596026,27.89522543,1975.501,735607,-36.29933333,63.48316667,1975
1.169373778,34.90989178,27.9647951,1975.304,735608,-36.29933333,63.48316667,1975
0.923574496,34.90818753,27.98012587,1975.124,735609,-36.29933333,63.48316667,1975
1.007547855,34.90424435,27.97133942,1975.281,735610,-36.29933333,63.48316667,1975
0.968927003,34.90509453,27.97461676,1974.373,735611,-36.29933333,63.48316667,1975
0.969443255,34.90420552,27.9738674,1974.103,735612,-36.29933333,63.48316667,1975
1.303289976,34.91237643,27.95736128,1973.705,735613,-36.29933333,63.48316667,1975
1.297798632,34.90855052,27.95468047,1973.592,735614,-36.29933333,63.48316667,1975
1.460868685,34.90506831,27.94010623,1973.456,735615,-36.29933333,63.48316667,1975
1.887128562,34.89685884,27.90113656,1973.896,735616,-36.29933333,63.48316667,1975
1.675206658,34.90327259,27.92266762,1973.77,735617,-36.29933333,63.48316667,1975
1.490942184,34.91194511,27.94341539,1975.062,735618,-36.29933333,63.48316667,1975
1.371854193,34.91287484,27.95284478,1974.432,735619,-36.29933333,63.48316667,1975
1.516292914,34.90740602,27.93790159,1974.687,735620,-36.29933333,63.48316667,1975
1.816983521,34.88877956,27.90014944,1974.602,735621,-36.29933333,63.48316667,1975
1.903609564,34.89206052,27.89599435,1974.833,735622,-36.29933333,63.48316667,1975
2.144622277,34.91178636,27.89241012,1974.793,735623,-36.29933333,63.48316667,1975
2.083154814,34.88790585,27.87830383,1974.756,735624,-36.29933333,63.48316667,1975
2.085474412,34.90439203,27.89131547,1974.621,735625,-36.29933333,63.48316667,1975
2.177857656,34.88037118,27.86453417,1974.335,735626,-36.29933333,63.48316667,1975
2.146727815,34.86820474,27.85735035,1973.772,735627,-36.29933333,63.48316667,1975
1.993741753,34.89283598,27.88945473,1973.332,735628,-36.29933333,63.48316667,1975
1.784996209,34.89200236,27.9052128,1973.101,735629,-36.29933333,63.48316667,1975
1.701619599,34.91342812,27.92879765,1973.072,735630,-36.29933333,63.48316667,1975
1.65405667,34.91288009,27.9319762,1973.125,735631,-36.29933333,63.48316667,1975
1.725817028,34.90975787,27.92400378,1973.537,735632,-36.29933333,63.48316667,1975
1.616961282,34.88108919,27.90928193,1974.115,735633,-36.29933333,63.48316667,1975
1.589177957,34.89497483,27.92250415,1974.934,735634,-36.29933333,63.48316667,1975
1.660471469,34.89495108,27.91711388,1974.881,735635,-36.29933333,63.48316667,1975
1.970562948,34.89242939,27.89098099,1974.938,735636,-36.29933333,63.48316667,1975
1.661113843,34.87434088,27.90053847,1975.106,735637,-36.29933333,63.48316667,1975
1.514462849,34.89083149,27.9247393,1974.882,735638,-36.29933333,63.48316667,1975
1.533877956,34.8938231,27.92570159,1974.536,735639,-36.29933333,63.48316667,1975
